44.26303	16.21156	42.34604
42.80581	11.11130	44.80598
44.44518	-4.37166	38.65614
38.43415	-14.39004	14.23249
30.05515	-3.82520	-2.28423
29.50869	25.13703	0.70284
26.77640	30.41945	0.52713
33.33389	31.14806	8.25836
38.98061	33.88034	20.38233
42.25935	30.60160	36.89904
41.71290	18.39739	50.78011
40.61998	22.40474	47.61733
36.79478	29.14438	44.63027
32.78743	35.33756	44.63027
27.50501	32.96958	53.59146
22.95120	26.59425	60.09272
18.21524	16.02941	66.41827
16.57587	11.83991	68.35107
18.21524	-3.64305	67.82394
19.85461	-19.85461	58.15991
14.93650	-34.60896	48.84730
-2.36798	-40.98429	39.53468
-22.22259	-41.16644	33.38485
-19.30815	-40.80214	30.57349
7.28610	-41.89505	39.35897
31.33021	-21.85829	53.76717
38.43415	6.73964	53.94288
38.98061	28.41577	42.87317
35.33756	39.34492	26.35646
29.69084	38.79846	10.71829
23.13335	34.06250	-1.58139
17.66878	28.96223	-9.66403
15.11865	22.76905	-9.66403
11.83991	-1.63937	-12.82681
-0.91076	-22.76905	-5.44700
-9.65408	-33.33389	15.63816
-18.03309	-34.06250	36.72333
-17.66878	-16.94017	58.51133
-22.95120	-4.73596	62.20124
-27.68716	5.10027	62.55266
-32.78743	13.84358	58.68704
-22.95120	-4.37166	63.60691
-6.55749	-12.38636	65.01260
7.65040	-15.66511	62.55266
16.57587	-4.18951	65.53972
20.03676	5.82888	67.12111
17.85093	17.12232	67.47253
15.48295	19.49030	69.40533
11.47560	26.77640	67.29682
10.56484	32.78743	66.41827
3.64305	30.96591	66.41827
2.73229	22.76905	70.81101
7.65040	8.37901	71.68956
9.83623	20.40107	67.82394
2.73229	28.23362	63.78262
-5.82888	38.98061	53.76717
-10.20053	40.43783	50.60440
-29.14438	37.52339	11.59684
-33.33389	8.56116	-6.85268
-19.30815	-28.78008	3.16277
-2.55013	-45.53810	22.49084
4.00735	-41.16644	13.35394
2.00368	-18.03309	-9.31261
-0.36430	7.28610	-12.29968
1.82152	38.25200	-1.75710
10.38269	48.99899	34.26339
12.93282	31.87667	60.26843
7.83255	6.73964	68.35107
9.28977	0.54646	68.35107
-3.82520	-7.83255	67.29682
-16.02941	-9.47192	63.60691
-17.66878	-14.39004	59.91701
-11.65775	-32.05882	40.06181
1.82152	-32.78743	11.59684
15.84726	-26.41210	7.20410
22.76905	-26.04779	15.98958
28.23362	-27.86932	30.74920
32.05882	-21.49398	42.52175
30.96591	-12.02206	55.17285
24.22627	3.46090	64.83688
23.13335	7.83255	66.24256
21.67613	12.93282	66.24256
20.21892	18.03309	65.18830
10.20053	26.59425	64.66117
0.54646	31.51236	62.72837
-3.27874	42.25935	52.01007
-7.46825	46.08456	46.21165
-18.03309	46.81316	77.83940
-23.86196	43.17012	17.04384
-24.95488	42.07720	16.69242
-22.40474	33.69819	4.74416
-16.02941	-6.92179	-9.83974
-13.29712	-32.60528	13.52965
-9.83623	-34.97326	33.03342
-6.19318	-31.33021	47.09020
-7.46825	-8.56116	67.29682
-7.10394	25.68349	65.89114
-8.01471	41.16644	54.82143
-4.18951	46.81316	45.50882
-1.82152	48.81684	40.06181
5.10027	51.73128	30.22207
6.37533	50.09191	19.15236
-3.27874	49.90976	13.70536
-3.82520	45.35595	5.44700
1.82152	34.60896	-4.91987
-0.91076	18.03309	-12.82681
2.55013	1.09291	-14.05678
9.47192	-3.64305	-11.94826
17.66878	-23.86196	2.63565
22.58690	-32.05882	29.87065
23.86196	-23.13335	47.96875
28.23362	-10.01838	56.40282
26.59425	4.37166	60.09272
19.67246	-5.10027	63.25550
12.02206	-6.19318	66.41827
9.47192	-4.37166	66.76969
12.02206	1.45722	68.52679
16.39371	9.47192	66.76969
17.66878	-2.00368	65.53972
21.12968	0.00000	65.36401
28.59793	7.10394	63.43121
30.96591	13.47928	62.55266
27.14071	18.76170	62.72837
26.04779	14.02573	63.07978
19.12600	20.94753	63.43121
11.83991	25.68349	63.78262
7.10394	31.87667	60.26843
3.64305	34.24465	57.98420
-2.73229	31.14806	59.21417
-4.55381	31.87667	59.56559
6.55749	33.51604	57.28136
15.30080	33.88034	58.68704
28.05147	29.87299	53.76717
34.79111	20.21892	52.88862
36.79478	10.92914	52.01007
33.88034	-1.45722	56.57853
25.13703	-6.19318	62.20124
23.49766	7.83255	66.24256
29.32653	4.55381	61.32269
30.96591	-1.09291	59.74130
36.06617	7.65040	57.98420
33.69819	0.91076	57.80849
32.24097	-3.46090	58.51133
26.95855	-10.20053	57.28136
15.48295	-19.12600	57.45707
7.83255	-26.77640	51.48294
0.54646	-29.32653	52.88862
-8.74331	-19.30815	61.14698
-10.20053	-8.74331	69.22962
8.37901	14.20789	74.14950
10.56484	17.12232	72.04098
10.01838	22.76905	70.10818
3.46090	25.68349	67.29682
-11.47560	13.66143	69.05392
-21.67613	-9.65408	60.61985
-30.41945	-27.14071	42.34604
-35.15541	-24.22627	18.09810
-31.69452	-15.30080	1.75710
-21.67613	-6.73964	-8.96119
-15.84726	2.73229	-12.12397
-19.67246	14.57219	-10.19116
-17.30448	23.13335	-7.55552
-14.39004	43.53442	-7.55552
-5.28242	46.44886	44.45456
4.37166	34.97326	61.49840
10.20053	11.29345	68.87820
5.46457	-7.65040	65.71543
3.82520	-26.41210	54.99714
6.37533	-37.70554	32.85772
2.91444	-36.43048	16.51671
3.09659	-31.87667	5.09558
3.82520	-18.39739	-7.20410
4.37166	-19.67246	-7.37981
10.38269	-26.41210	0.52713
11.47560	-35.88402	20.90946
6.92179	-31.33021	49.19872
2.91444	2.55013	69.58105
-4.18951	31.51236	63.07978
-3.27874	44.44518	51.30724
-5.28242	53.00634	31.45204
-8.74331	43.71658	4.21703
-8.92547	14.75434	4.21703
-19.49030	2.73229	-11.42113
-24.04412	-6.92179	-6.67697
-30.78375	-16.94017	3.33848
-34.06250	-16.57587	7.90694
-28.96223	-10.01838	-1.93281
-7.65040	-6.19318	-10.19116
16.39371	0.36430	-9.48832
24.95488	10.38269	-6.50126
36.06617	28.78008	9.83974
27.68716	42.25935	37.95330
14.57219	33.15173	58.68704
3.27874	18.21524	68.87820
-12.75067	9.47192	69.58105
-19.12600	9.65408	66.59398
-23.86196	12.93282	64.48547
-27.32286	16.02941	59.38988
-27.50501	12.56851	59.21417
-28.05147	9.47192	57.98420
-27.50501	9.65408	57.98420
-15.84726	4.55381	65.18830
-7.46825	2.36798	67.64824
-5.28242	12.93282	66.94540
-2.55013	34.97326	59.03846
-7.46825	48.99899	39.88610
-4.55381	43.53442	0.87855
-4.00735	18.21524	-14.05678
-11.11130	-6.37533	-11.06971
-22.22259	-24.04412	5.62271
-22.58690	-30.60160	14.05678
-21.67613	-34.06250	22.66655
-20.58322	-34.79111	24.42365
-17.12232	-33.51604	11.59684
-13.66143	-11.83991	-9.66403
-7.83255	20.21892	-13.52965
3.82520	42.44151	-1.22997
6.55749	52.45989	21.78800
-2.00368	50.09191	39.18327
-6.19318	36.43048	39.18327
-4.73596	20.40107	67.82394
-0.54646	7.10394	70.10818
-0.36430	-2.91444	69.58105
-4.55381	-3.46090	66.94540
-11.29345	-9.10762	67.12111
-11.83991	-19.12600	60.26843
-5.64672	-36.61263	42.34604
1.27507	-35.88402	18.44952
6.01103	-20.94753	-5.09558
15.66511	4.73596	-11.59684
16.75802	18.21524	-10.19116
14.02573	25.68349	-10.71829
17.12232	28.05147	-7.73123
28.59793	23.86196	-0.17571
41.53075	28.05147	15.46245
43.35227	26.95855	26.35646
42.62366	25.13703	37.60188
40.98429	17.66878	50.07727
31.87667	7.10394	61.67411
22.58690	3.27874	68.17537
19.85461	4.91811	67.64824
24.59057	4.18951	65.53972
28.96223	3.09659	60.97127
30.78375	-5.64672	59.21417
24.77272	-12.38636	56.57853
13.66143	-12.93282	63.07978
4.73596	-7.65040	65.71543
-3.09659	-1.63937	67.64824
-9.28977	2.36798	67.99966
-12.38636	17.12232	67.82394
-16.57587	26.77640	63.78262
-25.86564	28.78008	59.74130
-32.24097	29.32653	54.29430
-41.16644	21.85829	47.44162
-47.72393	9.83623	37.60188
-48.99899	6.01103	20.90946
-44.80949	11.29345	9.48832
-36.97694	23.13335	1.58139
-26.04779	26.41210	-4.39274
-12.75067	26.95855	-10.19116
-4.73596	24.40842	-10.54258
0.00000	14.57219	-13.00252
1.27507	3.46090	-12.82681
2.36798	-9.65408	-11.77255
2.55013	-12.38636	-9.13690
9.28977	-11.83991	-7.20410
15.84726	-11.83991	-8.25836
24.40842	-5.82888	-4.91987
32.60528	2.73229	-2.28423
37.34124	7.46825	2.63565
41.89505	14.93650	10.19116
41.71290	24.95488	18.09810
38.25200	36.79478	24.59936
33.69819	41.34859	33.91197
34.97326	36.06617	45.33310
29.32653	24.95488	57.45707
20.03676	13.11497	64.30975
10.56484	18.57954	66.06685
-1.27507	17.30448	67.29682
-16.21156	21.67613	64.48547
-26.95855	32.42313	53.41575
-33.88034	37.15909	36.54762
-32.78743	38.25200	14.40820
-28.96223	26.04779	-3.33848
-22.22259	-2.91444	-10.19116
-15.66511	-18.94385	-4.21703
-19.49030	-32.24097	11.42113
-24.04412	-34.97326	29.51923
-18.57954	-34.97326	37.95330
-18.03309	-32.24097	45.86023
-17.66878	-18.39739	62.02553
-16.94017	1.27507	68.70250
-20.40107	12.38636	69.22962
-20.94753	22.76905	69.05392
-18.76170	28.59793	69.05392
-13.29712	31.14806	66.59398
-3.09659	30.78375	63.43121
-0.91076	27.14071	55.34856
2.00368	21.67613	53.24004
4.91811	16.21156	57.10566
2.73229	12.56851	59.56559
-1.27507	10.38269	60.26843
-3.64305	15.66511	58.33562
-4.18951	14.75434	57.45707
-4.37166	16.02941	57.63279
-3.64305	14.20789	58.68704
-4.73596	15.66511	57.63279
-4.18951	14.02573	58.15991
-4.37166	15.66511	57.63279
-5.28242	14.02573	58.86275
-4.91811	15.84726	56.75423
-3.82520	15.84726	57.10566
-4.73596	15.66511	56.57853
-2.55013	14.57219	56.57853
-3.09659	14.02573	57.45707
-4.55381	13.29712	55.34856
-5.10027	11.65775	56.22711
-5.64672	14.02573	56.05140
-4.55381	13.29712	56.75423
15.66511	-17.48663	-4.21703
23.86196	-26.77640	13.17823
22.40474	-31.87667	30.74920
14.20789	-32.05882	44.27885
6.55749	-21.49398	57.63279
2.55013	-9.10762	65.01260
0.00000	0.72861	69.58105
0.72861	13.84358	69.58105
-1.27507	20.58322	68.35107
-6.73964	34.79111	60.26843
-9.28977	50.09191	43.40030
-12.02206	53.91711	28.81639
-14.20789	53.91711	28.81639
-17.66878	48.99899	12.82681
-18.39739	46.81316	11.77255
-21.85829	45.17379	10.89400
-27.50501	36.24833	5.09558
-28.41577	19.30815	-4.56845
-24.04412	0.36430	-11.59684
-10.56484	-13.47928	-9.83974
-8.01471	-19.67246	-8.08265
-2.91444	-29.14438	-0.35142
5.46457	-36.06617	9.13690
12.56851	-37.34124	20.90946
13.84358	-36.43048	29.16781
9.47192	-37.52339	28.11355
0.54646	-38.79846	18.44952
-13.11497	-30.60160	6.32555
-18.76170	-16.21156	-5.79842
-29.69084	11.47560	-7.55552
-29.32653	31.14806	1.58139
-23.67981	45.17379	13.35394
-20.94753	46.81316	30.39778
-21.67613	41.71290	44.45456
-22.95120	30.96591	54.82143
-19.30815	25.13703	61.84982
-16.39371	12.75067	65.36401
-19.67246	4.37166	65.01260
-18.57954	-4.00735	65.36401
-15.11865	-9.65408	62.02553
-13.11497	-22.22259	57.63279
-15.30080	-33.51604	37.95330
-18.57954	-32.05882	14.05678
-16.75802	-24.40842	3.51419
-15.66511	-21.12968	-0.70284
-12.93282	-21.31183	-1.22997
-7.46825	-13.29712	-8.25836
3.64305	-8.01471	-11.24542
15.11865	-3.46090	-9.66403
23.31551	0.00000	-5.97413
27.32286	4.00735	-6.32555
32.96958	10.38269	-0.87855
38.61631	24.40842	10.54258
42.07720	25.31918	17.39526
44.62733	25.68349	27.93784
42.44151	27.50501	36.02049
36.24833	31.87667	40.94036
30.23730	36.43048	49.19872
20.76537	37.15909	53.41575
12.75067	41.53075	54.47001
5.82888	41.16644	54.47001
-4.91811	42.80581	52.88862
-13.11497	45.17379	48.84730
-22.76905	44.26303	39.88610
-26.04779	45.35595	32.50630
-25.68349	44.62733	20.20662
-25.68349	44.99164	13.17823
-20.76537	43.35227	7.02839
-15.84726	42.07720	1.58139
-11.29345	42.25935	-1.05426
-5.10027	44.44518	-0.70284
5.82888	46.26671	0.70284
13.47928	42.25935	-0.35142
20.40107	28.41577	-6.32555
22.95120	22.95120	-6.67697
29.32653	15.84726	-6.85268
39.89137	9.28977	0.52713
43.71658	6.55749	13.00252
46.44886	-0.54646	24.42365
42.07720	0.18215	45.15739
33.15173	7.28610	57.28136
34.06250	8.92547	58.15991
28.96223	0.54646	58.86275
27.86932	-4.55381	59.91701
19.12600	-16.94017	57.45707
17.66878	-28.23362	46.21165
19.67246	-33.51604	34.79052
16.21156	-33.69819	18.80094
18.76170	-25.31918	6.14984
13.66143	-10.74699	6.14984
16.75802	5.10027	-10.19116
14.93650	26.95855	-9.13690
5.46457	40.80214	-0.70284
-3.82520	46.81316	7.90694
-10.92914	49.54545	18.27381
-11.47560	49.72760	29.34352
-11.47560	49.36330	38.12901
-11.83991	44.62733	46.91449
-10.74699	43.53442	47.96875
-8.37901	41.89505	53.06433
-6.01103	27.50501	63.43121
-6.73964	23.13335	64.13404
-7.83255	21.31183	65.89114
-4.55381	17.30448	66.59398
-4.18951	13.66143	68.35107
-6.92179	6.19318	68.52679
-1.63937	-2.36798	66.94540
0.54646	-12.56851	63.78262
4.18951	-19.85461	63.78262
9.28977	-24.22627	55.69998
17.66878	-23.13335	53.94288
21.49398	-23.31551	49.90156
28.41577	-26.59425	36.89904
30.96591	-22.58690	16.86813
27.86932	-18.76170	5.09558
27.32286	-12.38636	0.35142
31.69452	-11.29345	2.81136
35.51971	-6.01103	4.39274
34.06250	-2.73229	-0.17571
30.05515	3.46090	-4.74416
32.60528	7.46825	-4.74416
31.51236	11.83991	-5.44700
36.24833	16.94017	1.93281
33.88034	30.60160	7.02839
25.13703	43.71658	11.59684
12.38636	48.45254	12.65110
0.00000	50.27406	14.40820
35.88402	50.82052	14.40820
-10.74699	50.82052	19.15236
-22.95120	46.99532	20.03091
-29.87299	42.62366	24.24794
-33.51604	40.07352	21.08517
-31.87667	39.52707	19.50378
-33.33389	40.25568	20.90946
-32.96958	38.43415	22.66655
-39.70922	32.42313	30.92491
-42.07720	23.86196	34.61481
-47.17747	17.30448	28.99210
-47.35962	12.75067	17.21955
-41.16644	8.01471	4.91987
-36.79478	1.09291	-1.75710
-30.41945	-0.91076	-5.79842
-26.59425	-0.36430	-9.48832
-33.33389	4.91811	-6.85268
-40.80214	7.65040	2.81136
-46.81316	8.92547	17.74668
-47.35962	14.57219	30.57349
-40.61998	16.21156	46.56307
-27.86932	12.56851	60.61985
-4.00735	10.92914	70.63530
7.46825	7.46825	69.75675
20.58322	2.73229	66.94540
37.34124	0.54646	53.24004
39.89137	-2.73229	50.42869
42.44151	-7.10394	43.40030
45.53810	-4.73596	34.08768
46.08456	-0.54646	21.26088
41.89505	7.28610	5.27129
37.34124	9.65408	0.17571
30.60160	3.64305	-4.56845
19.49030	-3.09659	-10.01545
9.65408	-10.01838	-11.06971
8.92547	-17.66878	-7.55552
7.46825	-26.04779	0.52713
4.73596	-35.70187	14.75962
2.55013	-37.52339	29.51923
0.91076	-29.69084	50.78011
3.27874	-16.75802	62.55266
6.55749	-1.45722	68.52679
8.19686	14.02573	69.05392
10.38269	35.51971	59.21417
7.65040	49.90976	45.33310
5.28242	54.82787	26.53217
1.45722	46.63101	1.05426
3.27874	39.34492	-7.73123
1.45722	30.96591	-13.00252
-6.19318	22.58690	-15.46245
-13.47928	22.22259	-13.70536
-18.94385	26.22994	-8.78549
-13.11497	33.51604	-7.02839
-2.91444	38.25200	-7.37981
2.36798	43.17012	-0.17571
8.37901	46.99532	7.37981
22.22259	44.08088	13.00252
38.79846	34.79111	27.58642
41.71290	14.39004	43.40030
39.16277	-9.28977	0.52713
34.24465	-23.31551	41.46749
33.88034	-26.95855	33.03342
38.61631	-24.40842	29.51923
39.34492	-20.03676	27.41072
37.88770	-24.77272	25.30220
35.88402	-26.41210	26.53217
39.16277	-20.94753	32.85772
39.52707	-9.28977	46.21165
37.52339	-5.46457	51.30724
33.51604	-5.10027	54.11859
35.51971	-1.63937	54.64572
34.97326	2.55013	53.76717
34.24465	7.28610	53.41575
35.51971	5.64672	52.53720
34.97326	-1.45722	55.17285
28.23362	-15.84726	52.88862
20.58322	-26.77640	45.15739
17.30448	-30.78375	39.53468
17.12232	-32.78743	39.53468
11.65775	-35.33756	24.24794
3.46090	-35.88402	17.39526
-1.45722	-37.15909	20.03091
-4.00735	-36.06617	14.05678
-4.37166	-28.41577	3.86561
-4.37166	-21.49398	-3.86561
-6.37533	-19.12600	-7.20410
-11.83991	-22.40474	-2.98707
-17.85093	-29.87299	9.83974
-21.85829	-27.32286	41.81891
-19.49030	-10.74699	60.26843
-21.12968	1.82152	62.55266
-25.31918	12.93282	60.97127
-27.86932	21.31183	56.05140
-28.41577	27.32286	51.30724
-28.59793	34.06250	45.86023
-24.59057	41.34859	40.58894
-24.77272	45.53810	31.27633
-25.68349	43.53442	31.27633
-27.86932	34.06250	6.85268
-29.69084	27.50501	1.22997
-28.59793	23.86196	-1.93281
-26.04779	23.86196	-3.33848
-23.49766	13.29712	-7.90694
-20.58322	6.73964	-10.01545
-21.12968	-3.27874	-9.13690
-21.85829	-12.75067	-4.56845
-17.30448	-8.92547	-8.60978
-13.84358	1.82152	-13.35394
-11.29345	13.84358	-12.29968
-7.83255	35.88402	-4.04132
-7.10394	50.09191	17.39526
-2.73229	50.45621	34.61481
-1.63937	42.80581	51.13153
-2.91444	31.69452	61.49840
-7.83255	19.12600	66.94540
-9.10762	10.56484	66.94540
-7.46825	4.55381	66.94540
-7.10394	-1.27507	67.64824
-6.37533	-5.28242	67.64824
-2.55013	-14.93650	63.95834
6.73964	-24.95488	56.75423
5.82888	-32.78743	43.22459
8.19686	-35.51971	32.85772
8.01471	-36.79478	23.54510
1.82152	-34.60896	14.40820
0.54646	-31.87667	5.44700
0.91076	-22.40474	-3.68990
0.54646	-11.47560	-11.77255
1.27507	-2.00368	-13.52965
1.63937	-0.54646	-14.23249
5.10027	-5.46457	-13.35394
10.92914	-2.91444	-10.19116
23.67981	0.36430	-7.37981
27.32286	-7.65040	-1.05426
26.22994	-21.12968	5.97413
18.21524	-33.51604	23.19368
12.75067	-29.50869	48.14446
3.27874	-17.12232	61.84982
-8.92547	-0.54646	66.59398
-16.57587	8.56116	65.53972
-21.85829	17.12232	59.74130
-25.13703	26.22994	55.87569
-27.86932	30.41945	49.72585
-27.86932	38.06985	45.50882
-30.05515	36.97694	39.18327
-34.60896	37.15909	33.73626
-40.25568	31.87667	26.88358
-43.17012	26.04779	19.15236
-41.71290	22.76905	12.47539
-39.52707	19.49030	8.60978
-38.43415	18.39739	3.68990
-36.79478	18.21524	1.05426
-34.60896	19.30815	-0.70284
-31.33021	16.39371	-2.81136
-30.05515	12.20421	-4.74416
-29.50869	8.74331	-5.62271
-32.42313	4.73596	-2.81136
-33.69819	0.91076	-0.87855
-31.14806	-8.56116	-0.17571
-26.59425	-17.48663	3.51419
-21.31183	-23.86196	10.01545
-13.11497	-30.96591	8.78549
-4.91811	-28.59793	6.14984
2.91444	-25.86564	-0.35142
4.73596	-25.50134	-0.35142
6.19318	-24.40842	-0.35142
9.28977	-15.48295	-6.85268
12.20421	-10.74699	-8.60978
13.66143	-8.56116	-10.36687
12.20421	-22.40474	-2.28423
4.00735	-35.70187	18.27381
-2.00368	-31.87667	42.34604
-4.18951	-7.10394	65.53972
-3.82520	20.58322	66.59398
-7.46825	30.41945	60.26843
-12.20421	42.80581	47.96875
-15.66511	47.35962	36.54762
-13.66143	50.82052	26.53217
-17.30448	49.72760	18.80094
-17.12232	42.62366	9.13690
-20.58322	34.79111	0.17571
-18.03309	11.47560	-12.82681
-12.38636	-7.65040	-10.54258
-13.84358	-12.75067	-8.43407
-13.84358	-18.94385	-3.86561
-17.30448	-24.95488	3.68990
-20.94753	-28.59793	10.01545
-22.40474	-30.78375	13.52965
-27.50501	-28.96223	24.07223
-29.14438	-27.32286	26.35646
-32.42313	-24.77272	23.54510
-31.14806	-22.76905	15.28675
-28.23362	-19.85461	6.14984
-22.58690	9.10762	-9.13690
-14.93650	21.49398	-10.19116
-8.92547	36.97694	-3.68990
-6.55749	49.54545	13.70536
-4.91811	51.18482	36.02049
0.00000	40.80214	55.17285
-0.54646	28.59793	65.18830
0.91076	20.94753	66.59398
-2.73229	14.75434	69.05392
-8.19686	10.01838	68.35107
-9.47192	6.55749	67.12111
1.63937	-2.73229	68.35107
17.66878	-12.93282	61.32269
22.40474	-21.31183	52.88862
22.40474	-26.77640	44.80598
20.76537	-30.23730	34.43910
23.49766	-29.69084	24.07223
27.14071	-26.77640	19.50378
26.77640	-24.95488	19.50378
18.76170	2.36798	-11.06971
8.92547	10.01838	-15.63816
8.56116	11.47560	-14.58391
-2.91444	7.65040	-14.40820
-15.11865	0.18215	-12.47539
-19.30815	-5.46457	-8.43407
-30.23730	-10.20053	1.05426
-31.69452	-14.57219	8.08265
-37.15909	-15.66511	18.27381
-38.43415	-16.21156	24.42365
-42.25935	-13.84358	28.81639
-43.35227	-1.82152	36.19620
-42.25935	6.55749	43.57601
-36.61263	8.92547	52.88862
-29.87299	7.65040	58.68704
-24.77272	7.65040	62.90408
-19.85461	10.74699	63.07978
-18.76170	15.11865	62.72837
-19.30815	23.31551	62.72837
-18.39739	30.78375	56.40282
-18.21524	39.34492	49.19872
-16.39371	46.26671	37.95330
-18.76170	47.17747	23.72081
-20.03676	42.62366	10.89400
-15.30080	38.61631	2.45994
-12.20421	30.78375	-6.50126
-7.83255	24.59057	-8.60978
-0.91076	12.20421	-14.58391
6.92179	-2.55013	-11.59684
3.82520	-18.39739	-6.85268
-4.73596	-29.14438	5.27129
-18.21524	-33.88034	21.43658
-24.77272	-13.11497	58.33562
-21.12968	14.93650	63.25550
-22.04044	28.59793	57.45707
-16.57587	40.98429	49.72585
-4.00735	48.08823	38.65614
-2.36798	52.27774	25.12649
-2.73229	49.36330	8.25836
-8.37901	36.79478	-4.91987
-4.00735	23.31551	-14.05678
-11.47560	12.56851	-15.28675
-18.76170	-3.09659	-11.06971
-20.94753	-12.20421	-7.20410
-25.68349	-23.13335	4.04132
-26.95855	-28.78008	14.05678
-21.49398	-34.97326	33.03342
-14.57219	-29.87299	52.01007
-8.92547	-16.57587	65.53972
-1.82152	-9.83623	67.47253
-5.64672	-29.69084	55.69998
-13.84358	-37.88770	27.76213
-15.66511	-25.86564	2.81136
-8.74331	-2.91444	-12.65110
-3.27874	20.03676	-13.00252
0.91076	43.17012	0.52713
3.09659	51.54913	23.01797
4.55381	47.17747	45.15739
6.01103	35.88402	58.15991
2.00368	29.32653	63.07978
-8.19686	24.22627	65.18830
-17.30448	19.85461	66.24256
-19.30815	13.11497	65.01260
-23.67981	7.65040	62.20124
-24.77272	5.46457	61.84982
-15.11865	-6.73964	63.43121
-13.11497	-17.48663	58.33562
-7.10394	-29.32653	48.32017
-2.36798	-36.97694	33.91197
-1.45722	-37.52339	26.70788
-6.01103	-37.70554	26.53217
-12.02206	-28.05147	48.49588
-12.02206	18.57954	65.71543
-16.75802	30.23730	59.03846
-15.66511	42.25935	47.79304
-11.29345	49.18114	36.54762
-8.56116	50.82052	29.69494
-5.10027	50.27406	16.16529
-8.74331	42.25935	1.05426
-15.66511	20.40107	-11.94826
-24.40842	2.55013	-9.13690
-28.96223	-8.19686	-3.68990
-30.05515	-15.48295	1.58139
-31.69452	-21.85829	7.37981
-26.95855	-31.69452	21.78800
-21.31183	-31.87667	42.69746
-12.93282	-21.67613	59.91701
-13.84358	-10.92914	68.87820
-7.28610	0.00000	72.74382
-7.46825	-12.20421	70.81101
-9.28977	-28.59793	56.05140
-9.10762	-35.33756	34.79052
-10.92914	-31.69452	8.78549
6.55749	-18.94385	39.00756
